id_producto;nombre_producto;categoria;precio_con_iva;stock_disponible
30892;"Colgante de Plata 925 Diseño Rostro de Perro";"Colgante Plata Lisa";2600;36
30893;"Pulsera de Plata 925 Diseño Perro Esmaltado con Circón";"Pulsera con Circón";6800;43
30888;"Pulsera de Plata 925  Serie de Multi Figuras Colgantes de Circones";"Pulsera con Circón";10200;49
30884;"Aros de Plata 925 Diseño Gato de Circones con Pequeña Flor";"Aro Circón Pegados";5700;19
30885;"Aros de Plata 925 Estilo Gancho Catalán con Huella de Circones";Argollas;5800;25
30886;"Aros de Plata 925 Diseño Huella de Circones";"Aro Circón Pegados";4500;17
30887;"Aros de Plata 925 Luna de Circones con Gato y Aplicación de Nácar";"Aro Circón Pegados";7500;40
30881;"Pulsera de Plata 925 Diseño Perro de Circones con Figuras Colgantes Lisas";"Pulsera con Circón";7000;36
30882;"Pulsera de Plata 925 Diseño Perro Circón";"Pulsera con Circón";5400;12
30883;"Collar de Plata 925 Diseño Huella de Circones";"Collares con Circón";8900;68
30880;"Pulsera de Plata 925 Diseño Perro con Circones y Hueso";"Pulsera con Circón";7300;49
30876;"Pulsera de Plata 925 Estilo Hilo Corazón de Circón y Huella";"Pulsera Macramé Hilo";8100;40
30877;"Collar de Plata 925 Diseño Liso de Huella";"Collares de Plata";8000;55
30878;"Anillo de Plata 925 Diseño Abierto con Doble Huella de Circón";"Anillo Circón";6900;55
30871;"Pulsera de Plata 925 Diseño Gato con Corazón Entrelazado y Pequeños Corazones";"Pulseras de Plata";7100;15
30872;"Aros de Plata 925 Figura Gato de Circones";"Aros de Plata";4600;80
30873;"Pulsera de Plata 925 Diseño Trébol de Nacár con Esferas Relieve";"Pulsera de Plata";11400;54
30874;"Pulsera de Plata 925 Estilo Hello Kitty con Corbata y Corazón de Circón";"Pulsera con Circón";9400;47
30875;"Collar de Plata 925 Diseño con Esferas Satinadas y Colgante Perro";"Collares de Plata";8800;52
30866;"Aros de Plata 925 Diseño Huella con Circones Magenta";"Aro Circón Pegados";3700;14
30867;"Collar de Plata 925 Diseño Pareja de Gatos con Circones";"Collares con Circón";10900;29
30868;"Conjunto de Plata 925 Diseño Huellas";"Conjuntos de Plata";5500;49
30869;"Collar de Plata 925 Diseño Huella de Circones";"Collares con Circón";9200;41
30870;"Aros de Plata 925 Diseño Huellas con Circones";"Aro Circón Pegados";4700;40
30865;"Aros Enchapados en Oro Diseño Corazón con Relieves y Pequeño Circón";"Aros Enchapado";4300;42
30863;"Aros Enchapados en Oro Diseño Corazón Liso con Circón";"Enchapado en Oro";4700;12
30864;"Aros Enchapados en Oro Diseño Argolla con Gota Biselada";"Enchapado en Oro";9500;7
30862;"Aros Enchapados en Oro Diseño Flor Tres Petalos Texturados con Circón";"Enchapado en Oro";4700;38
30857;"Aros Enchapados en Oro Diseño Esfera Satinada";"Enchapado en Oro";8500;21
30858;"Aros Enchapados en Oro Diseño Oso con Aplicación de Circones";"Enchapado en Oro";3000;33
30859;"Aros Enchapados en Oro Diseño Flor con Circón";"Enchapado en Oro";6000;43
30860;"Aros Enchapados en Oro Diseño Corazón Semi Abierto con Serie de Circones";"Enchapado en Oro";5600;35
30861;"Aros Enchapados en Oro Diseño Rectangular Triple Banda con Serie de Circones";"Enchapado en Oro";9700;41
30855;"Aros Enchapado en Oro Argolla Triple Banda Lisa";"Enchapado en Oro";8000;5
30856;"Aros Enchapado en Plata Argolla Multibanda";"Enchapado en Plata";9000;25
30854;"Aros Enchapados en Plata Diseño Esfera Satinada 8 mm";"Enchapado en Plata";4500;20
30849;"Aros Enchapados en Oro Diseño Treból Verde";"Enchapado en Oro";4600;27
30850;"Aros Enchapados en Oro Diseño Trébol";"Enchapado en Oro";4600;11
30851;"Collar Enchapado en Oro Silueta Corazón de Circones";"Enchapado en Oro";7500;7
30853;"Aros Enchapados en Plata Diseño Esfera Satinada 10 mm";"Enchapado en Plata";5200;21
30846;"Aros Enchapados en Oro Diseño Placa Circular con Circones";"Enchapado en Oro";4800;30
30847;"Aros Enchapados en Oro Diseño Trébol con Circones";"Enchapado en Oro";3500;45
30848;"Aros Enchapados en Oro Diseño Silueta Corazón Irregular con Serie de Circones y Circón Corazón";"Enchapado en Oro";3900;52
30844;"Aros Enchapados en Oro Diseño Broche Clip Gota Lisa con Esfera Colgante Satinada";"Enchapado en Oro";10500;17
30845;"Aros Enchapados en Oro Esfera Satinada";"Enchapado en Oro";7500;61
30839;"Aros Enchapados en Oro Diseño Semi Argollas Triple Banda con Serie de Circones";"Enchapado en Oro";5300;91
30840;"Aros Enchapados en Oro Diseño Argollas Lisas con Broche Criollo";"Enchapado en Oro";3200;61
30841;"Aros Enchapados en Oro Diseño Semi Argolla Lisa con Perla Imitación";"Enchapado en Oro";8500;50
30842;"Aros Enchapados en Oro Diseño Corazón con Pequeño Circón";"Enchapado en Oro";2500;57
30843;"Aros Enchapados en Oro Diseño Corazón Alado con Circones";"Enchapado en Oro";3300;37
30838;"Aros Enchapados en Oro Diseño Semi Argollas con Serie de Ovalos con Circones y Lisos";"Enchapado en Oro";9000;91
30834;"Aros Enchapados en Oro Diseño Semi Argollas con Circón";"Enchapado en Oro";5500;48
30836;"Aros Enchapados en Oro Diseño Argolla Lisa con Broche Criollo";"Enchapado en Oro";4300;85
30833;"Anillo de Plata 925 Diseño Delicado Triple Circón";"Anillo Circón";5200;39
30832;"Anillo de Plata 925 Diseño Medio Cintillo con Flor de Circones";"Anillo Circón";5600;6
30831;"Anillo de Plata 925 Diseño Borde Recto con Circones";"Anillo Circón";4800;20
30829;"Pulsera de Plata 925 Modelo para Dedo con Varita de Circones";"Pulsera con Circón";7800;52
30828;"Pulsera de Plata 925 Modelo para Dedo con Delicado Dije Triangular de Circones";"Pulsera con Circón";6800;54
30826;"Colgante Enchapado en Oro Modelo Niño con Circones";"Colgantes Enchapado";3000;31
30823;"Colgante de Plata 925 Diseño Corazón de Cristal Swarovski Elements";"Colgante Circón";9700;10
30822;"Colgante de Plata 925 Diseño Corazón Tornasol de Cristal Swarovki Elements";"Colgante Circón";9700;6
30821;"Colgante de Plata 925 con Oro Modelo Biselado Cruz de Cristo";"Colgante Cruz";4300;8
30818;"Aros de Plata 925 Diseño Flores con Gota de Circón";"Aros Circón Largo";5600;15
30815;"Aros de Plata 925 Diseño Estrella con Circones en los Bordes";"Aro Circón Pegados";6800;47
30814;"Aros de Plata 925 Estilo Varita de Circones con Perlas de Imitación";"Aros de Perla";7800;33
30812;"Aros de Plata 925 Figuras Corazón con Circones";"Aro Circón Pegados";4000;14
30808;"Collar Enchapado en Plata Modelo Flor con Circones de Colores";"Collares Enchapado";6500;6
30807;"Collar Enchapado en Oro Modelo de Perlas de Río con Broche Timón";"Collares Enchapado";18000;11
30805;"Collar Enchapado en Oro Eslabones Ovalados con Broche Timón";"Collares Enchapado";18500;27
30801;"Anillo de Plata 925 Diseño Multibanda con Flores y Serie de Circones";"Anillo Circón";17000;8
30800;"Anillo de Plata 925 Modelo con Bandas de Oro y Gran Circón";"Anillo Plata con Oro";11000;5
30799;"Collar de Plata 925 Modelo Corazón de Cristal Azul Swarovski Elements";"Collares con Circón";14700;6
30798;"Collar de Plata 925 Modelo Corazón de Cristal Swarovski Elements";"Collares con Circón";14700;12
30795;"Aros de Plata 925 Diseño Flor con Cristal Celeste Swarovski Elements";"Aros Swarovski Elements";14400;4
30794;"Aros de Plata 925 Diseño Flor con Cristal Rosa Swarovski Elements";"Aros Swarovski Elements";14400;2
30793;"Aros de Plata 925 Diseño Flor con Cristal Swarovski Elements";"Aros Circón Largo";14400;19
30790;"Collar de Plata 925 Pequeñas Perlas de Río con Esferas Lisas";"Collares de Plata";17900;44
30789;"Collar de Plata 925 Modelo en Y con Tres Circones";"Collares con Circón";8500;44
30787;"Collar de Plata 925 Modelo Piedra Lapislázuli Combinado con Cubos de Plata Lisa";"Collares de Piedra";15000;28
30786;"Collar de Plata 925 Modelo Trébol de Corazones con Circones";"Collares de Plata";11000;31
30785;"Collar de Plata 925 Modelo Placa ""El Principito""";"Collares de Plata";11200;17
30784;"Collar de Plata 925 Doble Cadena con Rayo y Estrella con Circón";"Collares con Circón";10300;34
30783;"Collar de Plata 925 Diseño Eslabón de Candado Grueso y Circones";"Collares con Circón";59900;31
30782;"Collar de Plata 925 Diseños Trébol y Corazones con Circones";"Collares con Circón";11800;36
30781;"Collar de Plata 925 Estilo Argolla con Flores Magenta y Circones en los Bordes";"Collares con Circón";11100;49
30780;"Collar de Plata 925 Estilo en Y Cadena con Terminales de Trébol Liso y Nácar";"Collares con Circón";10600;49
30779;"Collar de Plata 925 Diseño Doble Argollas Lisa y Circones";"Collares con Circón";9000;56
30778;"Collar de Plata 925 Diseño Varita de Circones";"Collares con Circón";7400;64
30777;"Collar de Plata 925 Diseño Corazón de Circones";"Collares con Circón";7600;22
30776;"Collar de Plata 925 Valier con Circones y Perla de Imitación";"Collares con Circón";9200;57
30775;"Collar de Plata 925 Estilo en Y con Broche Cruzado y Dijes con Circones";"Collares con Circón";13800;46
30774;"Collar de Plata 925 Diseño Leopardo con Circones";"Collares con Circón";14500;24
30773;"Collar de Plata 925 Modelo Mixto Circones y Varita Curva con Flor";"Collares con Circón";10300;18
30772;"Collar de Plata 925 Diseño Figura Colibrí Liso";"Collares de Plata";9500;31
30771;"Collar de Plata 925 Diseño Corazón Irregular con Circones";"Collares con Circón";10700;40
30770;"Collar de Plata 925 Modelo Flores y Gota de Circones";"Collares con Circón";10300;18
30769;"Collar de Plata 925 Dije de Sol con Estrella y Luna de Circones";"Collares con Circón";11300;42
30767;"Insumos de Plata 925 Diseño Placa de Flor Lisa";"Insumos de Plata";7300;9
30766;"Collar Enchapado en Oro Gamuza con Placa Corazón Satinado  y Terminales Dorados";"Collares Enchapado";6500;16
30764;"Anillo de Plata 925 Diseño Hojas con Circones y Gran Circón Rosa";"Anillo Circón";8500;5
30760;"Aros de Plata 925 Diseño Colibrí Esmaltado con Circones";"Aro Circón Pegados";5600;61
30759;"Aros de Plata 925 Argollas Semi Abierta Doble Banda con Esferas Lisas";Argollas;7300;21
30757;"Aros de Plata 925 Diseño Flores de Placa Satinada";"Aro de Plata Pegados";6200;28
30756;"Aros de Plata 925 Argollas con Trío de Estrellas";"Argollas con Colgantes";2400;13
30754;"Aros de Plata 925 Diseño Triangular de Placas Satinadas";"Aros de Plata Largos";13900;18
30753;"Aros de Plata 925 Diseño Tribal con Argollas Lisas";"Aros de Plata Largos";6400;27
30752;"Aros de Plata 925 Diseño Doble Triángulos Satinados";"Aro de Plata Pegados";7000;15
30750;"Collar de Plata 925 Diseño Mixto Circulo con Circones";"Collares con Circón";7300;24
30749;"Colgante de Plata 925 Diseño Avioneta";"Colgante Plata Lisa";4200;31
30748;"Colgante de Plata 925 Diseño Saxophone";"Colgante Plata Lisa";6000;23
30747;"Aros de Plata 925 Argollas con Placas de Flores con Circones";"Argollas con Colgantes";11900;28
30745;"Aros de Plata 925 Modelo Cadena con Esferas";"Aros de Plata Largos";5900;44
30744;"Aros de Plata 925 Diseño Placa Triangular Satinada con Gancho";"Aros de Plata Largos";6300;42
30743;"Aros de Plata 925 Argollas Estilo Cadena con Micro Circones";Argollas;12000;33
30742;"Aros de Plata 925 Argollas Mediana con Circones de Colores en los Bordes 17 mm";Argollas;7800;21
30741;"Aros de Plata 925 Diseño Argollas Lisas y Satinadas con Corazón en Caída";"Aros de Plata Largos";16000;22
30740;"Aros de Plata 925 Argollas con Flores de Circones Rosas y Perla de Imitación";"Aros Circón Largo";12200;50
30739;"Aros de Plata 925 Diseño Flor con Circones Y Broche Clip";"Aros Circón Largo";9400;40
30736;"Aros de Plata 925 Diseño Estrella Fundida con Microcircones";"Aro de Plata Pegados";8200;42
30737;"Aros de Plata 925 Piercing de Tope Corazón Calado";Piercing;4700;25
30733;"Aros de Plata 925 Doble Argolla con Perla Original";"Aros de Perla";11800;23
30729;"Aros de Plata 925 Modelo Placas con Textura en Caída";"Aros de Plata Largos";12000;46
30728;"Aros de Plata 925 Doble Gota con Dije Diseño Corazón de Circón";"Aros Circón Largo";9400;34
30727;"Aros de Plata 925 Diseño Marcos con Aplicación de Circones y Perlas de Imitación";"Aros de Perla";11400;51
30726;"Aros de Plata 925 Diseño Trébol con Circones y Placa de Nácar";"Aros Lapidado";11400;65
30725;"Aros de Plata 925 Argollas Semi Abierta Irregulares con Circones";Argollas;11700;44
30724;"Aros de Plata 925 Argollas Circones de Colores y Broche Huggies";Argollas;12200;20
30723;"Aros de Plata 925 Diseño Circón Triangular con Circón Ovalado Color Rubí";"Aro Circón Pegados";7200;47
30722;"Aros de Plata 925 Diseño Flores con Aplicación de Circón Y Broche Clip";"Aro Circón Pegados";6900;4
30719;"Aros de Plata 925 Diseño Corazones de Circón Esmeralda";"Aro Circón Pegados";5700;25
30718;"Aros de Plata 925 Diseño Placa con Serie de Circones y Broche Clip";"Aro Circón Pegados";9200;44
30717;"Aros de Plata 925 Estilo Argollas con Flor de Circones";"Aro Circón Pegados";11000;56
30716;"Aros de Plata 925 Diseño Derretido con Perla de Imitación";"Aros de Perla";5700;49
30715;"Colgante Enchapada en Plata Estilo Medalla ""Carpe Diem""";"Colgantes Enchapado";3200;38
30714;"Colgante Enchapado en Plata Estilo Medalla ""Happy""";"Colgantes Enchapado";3200;33
30713;"Collar Enchapado en Plata con Placa Estrella Satinada";"Collares Enchapado";7500;27
30712;"Collar Enchapado en Plata Broche Timón con Corazón Irregular";"Collares Enchapado";11300;11
30711;"Colgante Enchapada en Oro Niña de Vestido con Circones Magenta";"Colgantes Enchapado";4000;40
30710;"Colgante Enchapada en Oro Niña con Circones de Colores";"Colgantes Enchapado";3200;43
30709;"Colgante Enchapada en Oro Diseño ""I Love Jesus"" con Circones";"Colgantes Enchapado";5600;46
30708;"Colgante Enchapada en Oro Diseño Corazón con Huella y Circones";"Colgantes Enchapado";4200;38
30707;"Colgante Enchapada en Oro Modelo Niña con Aplicación de Circón";"Colgantes Enchapado";2000;40
30706;"Colgante de Plata 925 Placa Diseño Ondulado Irregular";"Colgantes de Placa";2500;30
30705;"Insumos Enchapados en Plata Base de Estrellas Satinadas para Aros";"Insumos Enchapados";2000;75
30704;"Insumos Enchapados en Oro Argollas para Aros 11 mm";"Insumos Enchapados";2300;32
30703;"Aros Enchapados en Oro Diseño Doble Estrella con Circones";"Enchapado en Oro";5500;63
30702;"Aros Enchapados en Plata Multi Bandas Estilo Cuff";"Enchapado en Plata";8000;24
30699;"Aros Enchapados en Oro Semi Esferas con Gota Satinadas";"Enchapado en Oro";9300;25
30698;"Aros de Plata 925 Esferas de Lapislázuli 6 mm";"Aro de Plata Pegados";3500;37
30696;"Aros de Plata 925 Estilo Botón con Circón Tornasol 8 mm";"Aro Circón Pegados";4500;20
30695;"Aros de Plata 925 Estilo Botón con Circón Rosa 8 mm";"Aro Circón Pegados";4500;18
30694;"Aros de Plata 925 Estilo Botón con Circón Celeste Profundo 8 mm";"Aro Circón Pegados";4500;9
30692;"Aros de Plata 925 Estilo Argollas Semi Abiertas con Circones";Argollas;8000;39
30691;"Aros de Plata 925 Diseño Botón con Estrellas de Circón";"Aro Circón Pegados";4000;49
30689;"Aros de Plata 925 Argollas con Cadena y Punta de Pluma";"Argollas con Colgantes";2400;53
30688;"Aros de Plata 925 Argollas Diseño Corazón Liso 26 mm";Argollas;3500;14
30687;"Aros de Plata 925 Argollas con Cristal Gota Tornasol Rosado";"Argollas con Colgantes";4000;30
30686;"Aros de Plata 925 Argollas con Cristal Redondo Lavanda Tornasol";"Argollas con Colgantes";4200;21
30685;"Aros de Plata 925 Diseño Ictus de Nácar";"Aros Lapidado";6600;23
30684;"Aros de Plata 925 Argollas con Figura de Circones 22 mm";Argollas;9500;37
30679;"Aros de Plata 925 Argollas Lisas con Broche Criollo 40 mm";Argollas;14600;26
30635;"Anillo de Plata 925 Diseño Mixto Doble Gota Cruzada";"Anillos de Plata Lisa";12000;35
30634;"Anillo de Plata 925 Diseño Cruzado con Circones de Colores y Borde Anudado";"Anillo Circón";13700;61
30633;"Anillo de Plata 925 Diseño Placa de Trébol Negro y Serie de Circones";"Anillo con Micro Circón";6300;25
30632;"Anillo de Plata 925 Diseño Semi Abierto con Punta de Circón y Flor";"Anillo Circón";6200;41
30631;"Aros de Plata 925 Diseño Oso con Aplicación Circón";"Aro Circón Pegados";6200;51
30627;"Pulsera de Plata 925 Eslabones Ovalados y Circulares con Broche Timón";"Pulsera de Plata";19800;28
30626;"Pulsera de Plata 925 Estilo Valentino con Gran Eslabón de Circones";"Pulsera con Circón";30800;18
30625;"Pulsera de Plata 925 Diseño Trio Mixto de Tréboles";"Pulsera con Circón";8800;19
30624;"Pulsera de Plata 925 Estilo varita con Placas Trébol de Nácar";"Pulsera con Piedra";10900;37
30623;"Pulsera de Plata 925 Diseño Eslabón Mixto Marino y Pequeño Circón";"Pulsera con Circón";10600;38
30622;"Collar de Plata 925 Estilo en Y con Doble Colgante Placa Trébol Negro y Circones";"Collares con Circón";12400;49
30621;"Collar de Plata 925 Diseño Marino con Pequeño Circón y Perla de Imitación";"Collares con Circón";16300;41
30620;"Colgante de Plata 925 Cruz con Rostro de Cristo";"Colgante Plata Lisa";6000;45
30619;"Colgante de Plata 925 Diseño Crucifijo";"Colgante Plata Lisa";6000;44
30618;"Pulsera de Plata 925 Eslabones Gruesos y Dijes de Candado Corazón con Circones y Llaves";"Pulsera con Circón";28500;27
30617;"Pulsera de Plata 925 Esferas de Plata con Dije Corazón y Llave con Circones";"Pulsera con Circón";17600;24
30613;"Anillo de Plata 925 Modelo Eslabón Estilo Candado con Circones Rodinado";"Anillo con Micro Circón";8600;83
30612;"Anillo de Plata 925 Modelo Trébol Negro con Circones";"Anillo con Micro Circón";8600;44
30611;"Aros de Plata 925 Eslabones Estilo Candado con Circones y Lisos";"Aros Circón Largo";12200;49
30610;"Aros de Plata 925 Eslabones Estilo Cadena";"Aros de Plata Largos";13100;57
30609;"Aros de Plata 925 Estilo Argolla con Rueda de Circones y Trébol Negro";"Aros Circón Largo";13300;33
30608;"Aros de Plata 925 Diseño Circón y Trébol Negro con Cadenas estilo Veneciana";"Aros Circón Largo";8500;39
30606;"Collar de Plata 925 Modelo Eslabones Estilo Candado Rodinado";"Collares de Plata";74000;27
30605;"Collar de Plata 925 Modelo Y con Tréboles Negros y Circones";"Collares con Circón";14500;17
30604;"Collar de Plata 925 Modelo Rueda de Circones con Trébol Negro";"Collares con Circón";12600;6
30602;"Pulsera de Plata 925 Modelo Reloj con Eslabón de Circón y Estilo Candado Rodinado";"Pulsera con Circón";30300;24
30601;"Pulsera de Plata 925 Modelo Argolla de Circones con Charms de Corazón y Círculos";"Pulsera con Circón";27200;29
